19559;Alm. Salg;878000;9340;05-12-2013
19560;Alm. Salg;1245000;10641;17-07-2009
19561;Alm. Salg;1200000;14634;30-10-2014
19562;Alm. Salg;80000;479;04-03-1994
19563;Alm. Salg;1700000;14912;07-06-2007
19564;Alm. Salg;710000;9861;18-02-2006
19565;Fam. Salg;365500;3480;08-03-1999
19566;Alm. Salg;960000;5454;10-07-2012
19567;Alm. Salg;1350000;10714;23-10-2002
19568;Alm. Salg;965000;4346;16-11-2000
19569;Alm. Salg;385000;5065;12-02-1996
19570;Alm. Salg;523005;4981;23-10-1996
19571;Alm. Salg;2000000;0;06-05-2010
19572;Alm. Salg;710000;10441;05-05-2003
19573;Alm. Salg;1260000;10956;20-12-2007
19574;Alm. Salg;515078;2861;10-07-1997
19575;Alm. Salg;275000;2330;30-04-1996
19576;Alm. Salg;1225000;16333;27-07-2015
19577;Alm. Salg;795000;5230;27-10-2006
19578;Alm. Salg;80000;851;01-05-1995
19579;Alm. Salg;1393000;9412;31-10-2013
19580;Alm. Salg;417500;0;28-04-1997
19581;Alm. Salg;570702;7133;08-10-2001
19582;Alm. Salg;1050000;17500;05-05-2015
19583;Alm. Salg;640000;5614;10-04-2007
19584;Alm. Salg;670000;4785;07-10-1992
19585;Alm. Salg;1325000;14722;09-09-2005
19586;Alm. Salg;3798000;29671;27-08-2006
19587;Alm. Salg;1400000;15909;05-04-2009
19588;Alm. Salg;1065000;7100;19-05-2011
19589;Alm. Salg;945000;16293;27-07-2009
19590;Alm. Salg;3500000;25000;21-11-2013
19591;Alm. Salg;160000;2025;30-03-1995
19592;Alm. Salg;1400000;11666;11-12-2007
19593;Alm. Salg;750000;4934;09-11-2006
19594;Alm. Salg;967181;9769;22-03-1999
19595;Alm. Salg;1807000;11888;10-08-2004
19596;Alm. Salg;1700000;12500;24-01-2008
19597;Alm. Salg;1150000;7931;29-05-2013
19598;Alm. Salg;2400000;14906;27-06-2013
19599;Alm. Salg;775000;7598;05-12-2012
19600;Alm. Salg;1150000;13529;04-09-2013
19601;Alm. Salg;1110000;8161;20-10-2014
19602;Alm. Salg;470000;3197;23-10-1996
19603;;432142;5024;21-02-2005
19604;Alm. Salg;1385000;16104;01-11-2007
19605;Alm. Salg;1975000;15192;08-04-2008
19606;Alm. Salg;920000;0;01-04-2003
19607;Alm. Salg;610000;10701;01-09-2007
19608;Alm. Salg;895000;8136;11-06-1997
19609;Alm. Salg;383232;2410;14-07-2014
19610;Alm. Salg;603380;5387;08-06-1993
19611;Alm. Salg;2250000;11363;25-03-2014
19612;Alm. Salg;1195500;8244;17-07-2000
19613;Alm. Salg;490000;3475;13-10-1992
19614;Alm. Salg;545000;5505;07-08-1992
19615;Alm. Salg;1165000;16180;20-07-2015
19616;Alm. Salg;1350000;21428;24-08-2015
19617;;945000;7745;21-06-2006
19618;Alm. Salg;912500;15732;20-11-2012
19619;Alm. Salg;1075000;11082;19-09-2012
19620;Alm. Salg;2237500;14435;31-08-2010
19621;Alm. Salg;888250;13458;31-10-2008
19622;Alm. Salg;1050000;14000;28-02-2006
19623;Alm. Salg;763000;6466;22-04-1997
19624;Alm. Salg;1260330;15754;17-03-2000
19625;Alm. Salg;1600000;14285;02-08-2012
19626;Alm. Salg;1050000;11797;06-02-2012
19627;Alm. Salg;925000;9736;22-08-2002
19628;Alm. Salg;1374000;11080;04-05-2000
19629;Alm. Salg;1002000;0;02-05-1997
19630;Alm. Salg;695000;10072;25-10-2003
19631;Alm. Salg;200000;1360;20-11-1993
19632;Alm. Salg;2350000;9873;04-10-2013
19633;Alm. Salg;950000;13768;02-12-2014
19634;Alm. Salg;780000;10263;04-12-2014
19635;Alm. Salg;132416;906;20-12-1999
19636;Alm. Salg;650000;3095;31-10-2012
19637;Alm. Salg;1675000;11394;11-02-2007
19638;Alm. Salg;1250000;8620;11-07-2001
19639;Alm. Salg;1385000;6412;05-10-2000
19640;Alm. Salg;1398000;9914;25-09-2008
19641;Alm. Salg;1725000;16273;06-03-2007
19642;Alm. Salg;475000;3769;02-02-2007
19643;Alm. Salg;1885000;19842;18-03-2015
19644;Alm. Salg;1587500;13804;22-04-2009
19645;Alm. Salg;1215000;12925;20-02-2002
19646;Alm. Salg;331500;2933;07-04-2004
19647;Alm. Salg;1565000;13262;24-08-2004
19648;Alm. Salg;3200000;21621;03-10-2007
19649;Alm. Salg;2165000;9173;01-05-2006
19650;Alm. Salg;1425000;17812;10-08-2009
19651;Alm. Salg;1850000;14230;29-05-2005
19652;Alm. Salg;975000;15476;16-02-2008
19653;Alm. Salg;850000;9883;28-10-2011
19654;;449000;4008;07-05-2007
19655;Fam. Salg;500324;6333;21-01-2015
19656;Alm. Salg;2450000;23557;15-03-2006
19657;Alm. Salg;135000;1238;25-02-2014
19658;Alm. Salg;900000;6474;04-08-2009
19659;Alm. Salg;910000;7338;09-09-2009
19660;Alm. Salg;545000;6193;05-10-2004
19661;Alm. Salg;950000;13013;19-06-2010
19662;Alm. Salg;1275000;14488;13-09-2005
19663;Fam. Salg;1800000;17307;13-12-2012
19664;Alm. Salg;280000;4057;05-07-1995
19665;Alm. Salg;765000;6830;23-04-2009
19666;Alm. Salg;1895000;12891;02-11-2007
19667;Alm. Salg;970000;12125;05-08-2010
19668;Alm. Salg;1225000;12628;23-05-2014
19669;Alm. Salg;170000;3469;02-08-1993
19670;Alm. Salg;520000;0;27-05-1994
19671;;448941;0;23-11-1994
19672;Alm. Salg;110700;718;27-10-1995
19673;Alm. Salg;1100000;8661;22-06-2003
19674;Alm. Salg;1200000;12121;27-10-2011
19675;Alm. Salg;890000;3723;22-06-1998
19676;Alm. Salg;3250000;17473;02-09-2011
19677;Alm. Salg;732366;8616;24-05-2002
19678;Alm. Salg;4400000;23404;28-04-2014
19679;Alm. Salg;695000;7091;18-04-2011
19680;Alm. Salg;1240000;9117;10-11-1997
19681;Alm. Salg;424954;7326;15-06-1998
19682;Alm. Salg;1720000;14956;31-03-2011
19683;Fam. Salg;245000;1884;05-04-1993
19684;Alm. Salg;1010000;17413;17-04-2013
19685;Alm. Salg;1060000;11910;20-11-2014
19686;Alm. Salg;1100000;16417;16-06-2015
19687;Alm. Salg;628500;6546;05-09-2014
19688;Fam. Salg;650000;11206;15-08-2009
19689;Alm. Salg;1629000;14544;04-07-2007
19690;Alm. Salg;1500000;7425;02-03-1999
19691;Alm. Salg;430000;5058;10-04-2002
19692;Alm. Salg;1345000;9471;05-01-2009
19693;Alm. Salg;745000;7163;22-09-2014
19694;Alm. Salg;1500000;18072;10-05-2013
19695;Alm. Salg;1725000;11500;25-09-2005
19696;Alm. Salg;1300000;8280;27-05-2011
19697;Alm. Salg;1790000;29833;22-06-2012
19698;Alm. Salg;1065000;12241;01-08-2007
19699;Alm. Salg;745000;8370;10-09-2006
19700;Alm. Salg;420000;4242;25-03-1994
19701;Alm. Salg;1055000;15514;27-04-2010
19702;Alm. Salg;725000;4315;20-07-1993
19703;Alm. Salg;1375000;7902;26-05-2015
19704;Alm. Salg;1290000;9485;30-01-2004
19705;Alm. Salg;165000;3235;16-04-1993
19706;Alm. Salg;1395000;6771;17-02-1999
19707;Alm. Salg;775000;4329;15-09-2010
19708;Alm. Salg;1225000;7424;25-03-2002
19709;;850000;3990;18-11-2003
19710;Alm. Salg;1260000;10500;21-12-2010
19711;Alm. Salg;1650000;10645;21-12-2008
19712;Alm. Salg;885000;7763;03-09-2004
19713;Alm. Salg;344630;2801;10-03-1995
19714;Alm. Salg;190000;2835;15-03-1992
19715;Alm. Salg;650000;5963;23-01-2001
19716;;561915;3929;13-01-2005
19717;Alm. Salg;705000;10846;24-11-2003
19718;Alm. Salg;910000;14218;23-05-2006
19719;Alm. Salg;1795000;14958;14-10-2007
19720;Alm. Salg;889710;0;17-08-1995
19721;Alm. Salg;795000;9937;08-10-2007
19722;Alm. Salg;1010000;15538;06-06-2012
19723;Alm. Salg;600000;6250;12-09-1996
19724;Alm. Salg;1825000;33181;19-09-2007
19725;Alm. Salg;1215000;16643;12-06-2014
19726;Alm. Salg;965000;12062;03-11-2008
19727;Alm. Salg;1350000;14210;30-09-2012
19728;Alm. Salg;1195000;8184;10-03-2006
19729;Alm. Salg;3800000;25503;03-01-2005
19730;Alm. Salg;945000;7875;01-10-2010
19731;Alm. Salg;785000;5451;02-04-2007
19732;Alm. Salg;840000;7500;02-04-2002
19733;Alm. Salg;3766500;19315;01-02-2005
19734;Alm. Salg;382500;9107;28-07-2006
19735;Alm. Salg;825000;7112;20-02-2008
19736;Alm. Salg;2100000;7500;04-07-2008
19737;Alm. Salg;185000;0;04-12-1992
19738;Alm. Salg;695000;5429;07-06-1993
19739;Alm. Salg;930000;9587;12-12-2007
19740;Alm. Salg;1155000;5634;26-09-1996
19741;Alm. Salg;6800000;64150;18-09-2007
19742;Fam. Salg;433000;2640;21-05-1992
19743;Alm. Salg;280000;3333;27-04-1994
19744;Alm. Salg;1950000;10317;12-12-2014
19745;Alm. Salg;695000;5791;28-09-2001
19746;Alm. Salg;11972282;184188;28-01-2010
19747;Alm. Salg;316000;0;04-02-2002
19748;Alm. Salg;1850000;12671;13-09-2004
19749;Fam. Salg;588057;6682;22-10-2014
19750;Alm. Salg;798000;15647;26-06-2013
19751;Alm. Salg;528487;8663;29-06-1999
19752;Alm. Salg;1040394;7378;21-11-1999
19753;Alm. Salg;1210000;9453;06-03-2009
19754;Alm. Salg;1600000;7843;01-07-2013
19755;Alm. Salg;1375000;11270;03-11-2014
19756;Fam. Salg;339728;0;15-12-1992
19757;Alm. Salg;675000;0;20-08-1995
19758;Alm. Salg;830000;15961;12-02-2008
19759;Alm. Salg;442000;4209;24-02-2005
19760;Alm. Salg;1135000;7093;28-10-2003
19761;Alm. Salg;1725000;18351;06-03-2013
19762;Alm. Salg;850000;5743;20-06-2014
19763;Fam. Salg;162000;2655;05-10-1992
19764;Alm. Salg;1840000;13629;08-10-2010
19765;Alm. Salg;300000;1948;06-01-1995
19766;Alm. Salg;1413000;7637;10-12-1998
19767;Alm. Salg;716000;3828;01-10-2012
19768;Alm. Salg;1075000;15357;22-08-2012
19769;Alm. Salg;245000;2187;05-07-2002
19770;Alm. Salg;1025000;6406;23-03-2005
19771;Alm. Salg;1175000;29375;17-10-2013
19772;Alm. Salg;950000;6375;23-09-1997
19773;Alm. Salg;2650000;15229;29-09-2013
19774;Alm. Salg;1630000;13583;13-02-2013
19775;Alm. Salg;1020000;5795;21-05-1995
19776;Alm. Salg;175000;2692;27-05-2008
19777;Alm. Salg;1050000;10096;14-08-2012
19778;Alm. Salg;1025000;16532;18-07-2012
19779;Alm. Salg;1120000;0;06-11-2001
19780;Alm. Salg;457000;3626;03-10-1997
19781;Alm. Salg;1500000;6578;30-04-2012
19782;Fam. Salg;1050000;6603;13-06-2011
19783;Alm. Salg;1795000;10945;12-11-2014
19784;Fam. Salg;502300;4484;28-12-2012
19785;Alm. Salg;975000;7014;12-04-2008
19786;Alm. Salg;1750000;11904;04-07-1999
19787;Alm. Salg;1330000;11981;10-04-2014
19788;Alm. Salg;975000;6914;01-09-1997
19789;Alm. Salg;1350000;18493;06-07-2015
19790;Alm. Salg;1150000;9274;11-06-2010
19791;Alm. Salg;700000;4117;25-07-2008
19792;Alm. Salg;1800000;12413;16-09-2009
19793;Alm. Salg;1445735;5737;29-04-2013
19794;Alm. Salg;610000;4485;01-02-1992
19795;Alm. Salg;1500000;18292;04-06-2013
19796;Alm. Salg;1460000;14174;23-02-2009
19797;;960000;9600;30-01-2003
19798;;425000;2992;20-12-2002
19799;Alm. Salg;750000;0;04-06-2001
19800;Alm. Salg;1645000;17880;02-05-2006
19801;Alm. Salg;1050000;13636;25-03-2009
19802;Alm. Salg;154800;2010;05-06-2000
19803;Alm. Salg;675000;10714;22-01-2003
19804;;3250000;42207;08-06-2006
19805;Alm. Salg;710000;7473;02-05-2001
19806;Alm. Salg;950000;0;19-12-2002
19807;Alm. Salg;950000;13970;05-08-2013
19808;Alm. Salg;4645000;29585;20-02-2013
19809;Alm. Salg;703381;11723;25-06-2003
19810;Alm. Salg;3975000;34565;14-04-2008
19811;Alm. Salg;1825000;11265;02-11-2012
19812;Alm. Salg;1070000;0;11-12-1997
19813;Alm. Salg;2145000;12398;14-08-2013
19814;Alm. Salg;3200000;21768;23-06-2015
19815;Alm. Salg;929528;7377;06-01-1999
19816;Alm. Salg;685000;0;09-10-1995
19817;Alm. Salg;1725000;5564;26-03-1998
19818;Alm. Salg;1530000;12338;14-06-2012
19819;Alm. Salg;600350;5772;16-10-2008
19820;Alm. Salg;579340;3761;04-05-1994
19821;Alm. Salg;1500000;13392;06-03-2012
19822;Alm. Salg;1475000;18437;18-12-2013
19823;Alm. Salg;365000;0;01-05-1995
19824;Fam. Salg;1650000;11702;14-01-2012
19825;Alm. Salg;2100000;15441;01-07-2010
19826;;40000;333;25-09-1995
19827;Fam. Salg;590000;3371;03-06-2014
19828;Alm. Salg;725000;14500;12-08-2015
19829;Alm. Salg;753840;10187;14-02-2000
19830;Fam. Salg;800000;6956;16-12-2004
19831;Alm. Salg;1495000;15736;29-10-2005
19832;Alm. Salg;1085000;14466;14-10-2001
19833;Fam. Salg;440000;7333;27-03-2003
19834;Alm. Salg;760000;5428;24-04-1995
19835;Fam. Salg;715412;7226;29-02-1996
19836;Alm. Salg;2050000;15073;15-10-2010
19837;Alm. Salg;455000;5229;22-02-1996
19838;Alm. Salg;397000;2321;25-08-2005
19839;Fam. Salg;380000;0;26-07-2004
19840;Alm. Salg;910000;11518;06-02-2012
19841;Alm. Salg;1895000;16478;07-06-2007
19842;Alm. Salg;1538000;10052;04-09-2002
19843;Alm. Salg;1525000;12007;14-07-2012
19844;Alm. Salg;1350000;0;22-10-2008
19845;Alm. Salg;900000;6521;08-06-2009
19846;Alm. Salg;470000;5465;23-02-1997
19847;Alm. Salg;1300000;10569;12-06-2002
19848;Alm. Salg;870000;15263;08-07-2012
19849;Alm. Salg;1630000;14553;18-10-2007
19850;Alm. Salg;2248000;10859;16-12-2014
19851;Alm. Salg;773906;5264;04-01-1996
19852;Alm. Salg;2300000;13529;13-08-2004
19853;Alm. Salg;1200000;7947;10-07-2002
19854;Alm. Salg;2035000;17100;15-05-2014
19855;Alm. Salg;731500;12612;31-10-2008
19856;Alm. Salg;1550000;10000;23-11-2012
19857;Alm. Salg;1750000;17500;31-03-2009
19858;Alm. Salg;1500000;8379;22-06-2010
19859;;500000;4065;15-07-2008
19860;Alm. Salg;650000;4333;12-07-1996
19861;Alm. Salg;750000;3906;01-05-2014
19862;Alm. Salg;560000;4827;27-09-2004
19863;Alm. Salg;1010005;9181;11-03-1998
19864;Alm. Salg;1898000;15816;03-04-2013
19865;Alm. Salg;480000;5853;18-04-1998
19866;Alm. Salg;1425000;9193;31-08-2004
19867;Alm. Salg;761000;10146;04-07-2003
19868;Alm. Salg;1800000;11538;12-12-2012
19869;Alm. Salg;1440000;11803;23-03-2008
19870;Alm. Salg;863000;5677;05-08-1998
19871;Alm. Salg;535000;0;15-04-1993
19872;Alm. Salg;775000;10333;30-10-2013
19873;Alm. Salg;1500000;9259;13-03-2005
19874;Alm. Salg;1370000;12803;14-03-2005
19875;Alm. Salg;2400000;15894;13-07-2012
19876;Alm. Salg;626000;3771;19-08-2015
19877;Alm. Salg;2320000;11836;29-09-2009
19878;Alm. Salg;587000;7158;26-07-2000
19879;Alm. Salg;1520000;9934;16-05-2004
19880;Alm. Salg;700000;15217;01-04-2004
19881;Alm. Salg;1050000;13461;11-05-2010
19882;Alm. Salg;2200000;17886;31-08-2014
19883;Alm. Salg;2813500;14886;13-06-2008
19884;Alm. Salg;575000;9426;16-03-2003
19885;Alm. Salg;2125000;9976;20-03-2006
19886;Fam. Salg;1000000;4975;22-09-2013
19887;Alm. Salg;500000;7352;26-05-2005
19888;Alm. Salg;1000000;5102;03-07-2014
19889;Alm. Salg;365000;0;07-11-1995
19890;Alm. Salg;795000;4704;16-06-1992
19891;Alm. Salg;1600000;10000;30-04-2011
19892;;4325000;17027;21-06-2012
19893;Alm. Salg;920000;6666;28-05-1997
19894;Alm. Salg;118941;2530;10-08-1994
19895;Alm. Salg;311405;1170;20-07-1992
19896;Alm. Salg;3700000;23125;20-11-2012
19897;Fam. Salg;1122000;14571;09-09-2015
19898;Alm. Salg;3477168;9934;30-06-2011
19899;Alm. Salg;181000;2381;03-12-1996
19900;Alm. Salg;785000;4968;22-08-2000
19901;Alm. Salg;1525000;8918;31-08-2007
19902;Alm. Salg;2800000;20740;23-12-2014
19903;Alm. Salg;470000;0;29-10-1993
19904;Alm. Salg;780000;6724;15-03-1998
19905;Alm. Salg;325000;0;18-07-2002
19906;Fam. Salg;110000;0;13-06-1995
19907;Alm. Salg;1300000;13829;24-09-2012
19908;Alm. Salg;1325000;9962;25-05-2007
19909;Fam. Salg;700000;3804;04-06-1994
19910;Alm. Salg;1215907;7369;23-09-1999
19911;Alm. Salg;1430000;14019;30-04-2012
19912;Alm. Salg;2780000;22786;13-04-2006
19913;Alm. Salg;848000;5848;22-03-1996
19914;Alm. Salg;860000;12463;25-09-2006
19915;Alm. Salg;2345000;14475;28-08-2008
19916;Alm. Salg;130000;1040;31-05-1996
19917;Alm. Salg;1590000;13361;01-11-2006
19918;Alm. Salg;1000000;7936;01-05-2006
19919;Alm. Salg;1220000;6666;04-04-1997
19920;Alm. Salg;699000;0;05-03-1996
19921;Alm. Salg;1055000;0;28-05-2008
19922;Alm. Salg;1425000;20652;19-08-2015
19923;Alm. Salg;320000;5517;25-09-1994
19924;Alm. Salg;1740000;12888;27-12-2007
19925;Alm. Salg;1360000;8947;29-06-2013
19926;Alm. Salg;1925000;12106;01-04-2003
19927;Alm. Salg;1175000;18359;17-03-2015
19928;Alm. Salg;1050000;8333;02-10-2012
19929;Alm. Salg;900000;6923;08-03-2013
19930;Alm. Salg;675000;5075;06-06-2003
19931;Alm. Salg;1615000;14681;11-02-2008
19932;Alm. Salg;829000;9010;27-08-2001
19933;Alm. Salg;2150000;15808;18-11-2013
19934;Alm. Salg;890000;10000;23-05-2014
19935;Alm. Salg;2400000;17142;08-08-2014
19936;Alm. Salg;1075000;4199;09-08-2001
19937;Alm. Salg;1881500;14146;19-03-2013
19938;Fam. Salg;435000;3425;26-07-1998
19939;Alm. Salg;313000;1476;03-01-1996
19940;Alm. Salg;765000;9683;24-09-2012
19941;Alm. Salg;1098000;10358;13-01-2005
19942;Alm. Salg;1675000;15952;31-08-2007
19943;Alm. Salg;1300000;7975;03-12-2013
19944;Alm. Salg;1535000;12791;16-06-2010
19945;Alm. Salg;1965000;11837;24-02-2004
19946;Alm. Salg;585000;7905;29-11-2000
19947;Alm. Salg;2000000;16260;15-05-2013
19948;Alm. Salg;1895000;13345;27-08-2008
19949;Alm. Salg;778000;6224;18-06-2013
19950;Alm. Salg;915000;10639;28-11-2013
19951;Alm. Salg;1400000;10769;23-11-2012
19952;Alm. Salg;895000;7047;09-10-1994
19953;Fam. Salg;810000;5225;09-06-1993
19954;Alm. Salg;585000;8478;20-12-2010
19955;Alm. Salg;1900000;17592;23-02-2009
19956;;1678750;9875;01-06-2009
19957;Alm. Salg;1325000;17434;04-05-2006
19958;Alm. Salg;725000;5942;14-01-1997
19959;Alm. Salg;1920000;12800;09-06-2006
19960;Alm. Salg;1395000;11822;06-06-2014
19961;Alm. Salg;200000;0;09-08-1995
19962;Alm. Salg;2535000;16677;10-05-2005
19963;Alm. Salg;540000;9152;25-02-2013
19964;Alm. Salg;455000;4789;11-04-1992
19965;Alm. Salg;380000;0;22-01-1992
19966;Fam. Salg;144500;1829;16-07-1992
19967;Alm. Salg;875000;5239;13-02-1997
19968;Alm. Salg;850000;8585;03-03-2009
19969;Alm. Salg;1820000;11097;25-05-2012
19970;Alm. Salg;425000;5182;03-05-2013
19971;Alm. Salg;504000;5361;18-10-1994
19972;Alm. Salg;1965000;15351;16-08-2006
19973;Alm. Salg;150000;1086;18-07-1997
19974;Alm. Salg;1500000;19736;26-06-2015
19975;Alm. Salg;3550000;24482;07-08-2013
19976;Alm. Salg;1575000;12500;03-08-2015
19977;Alm. Salg;710000;6173;08-10-2003
19978;Alm. Salg;1550000;7560;12-12-2006
19979;Alm. Salg;704480;5068;12-10-1993
19980;Alm. Salg;1095000;6117;11-07-2003
19981;Alm. Salg;440000;0;10-07-1996
19982;Alm. Salg;500000;4166;29-07-1993
19983;;432142;5024;21-02-2005
19984;Alm. Salg;150000;2500;20-06-2008
19985;Alm. Salg;579000;8271;27-04-2003
19986;Alm. Salg;2800000;30769;23-03-2013
19987;Alm. Salg;830000;4853;31-03-2011
19988;Alm. Salg;2100000;15441;27-02-2013
19989;;1952500;15374;08-09-2010
19990;Alm. Salg;1320000;13200;02-04-2013
19991;Alm. Salg;2875000;0;24-10-2005
19992;Alm. Salg;980000;6621;20-06-2013
19993;Alm. Salg;1230000;10250;23-03-2012
19994;Alm. Salg;1120000;7368;27-04-1994
19995;Alm. Salg;1375000;10338;05-05-2006
19996;Alm. Salg;445000;0;02-06-2005
19997;Alm. Salg;195000;3482;23-07-2000
19998;Alm. Salg;1645000;12952;26-10-2009
19999;Alm. Salg;481000;5404;07-08-1997
20000;;492494;3759;06-01-1992
20001;Alm. Salg;496700;4139;17-06-1992
20002;Alm. Salg;1230000;0;11-10-1993
20003;Alm. Salg;943733;10257;23-12-1999
20004;Alm. Salg;1155000;8750;08-08-2003
20005;Alm. Salg;765000;10625;14-02-2003
20006;Alm. Salg;474000;4740;31-08-2012
20007;;179200;1389;01-04-2014
20008;Alm. Salg;775000;9451;19-06-2000
20009;Alm. Salg;1165000;14746;21-03-2012
20010;Alm. Salg;1665000;19588;01-02-2013
20011;Alm. Salg;1100000;25000;10-06-2003
20012;Fam. Salg;486300;4502;28-12-2012
20013;Fam. Salg;257781;2552;29-10-1993
20014;Alm. Salg;240000;3428;28-02-2000
20015;Alm. Salg;480000;3096;17-03-1993
20016;Alm. Salg;1701500;12153;28-06-2005
20017;Alm. Salg;956335;6830;18-04-1997
20018;;441536;2742;28-01-2003
20019;Alm. Salg;1290000;17200;02-04-2014
20020;Alm. Salg;756000;14538;03-07-2009
20021;Alm. Salg;1055000;13187;25-08-2006
20022;Alm. Salg;1030000;17166;10-09-2014
20023;Alm. Salg;989000;8600;18-04-1997
20024;Alm. Salg;960000;8421;19-11-2003
20025;Alm. Salg;835000;8697;05-10-2006
20026;Alm. Salg;875000;12152;25-06-2004
20027;Alm. Salg;11972282;184188;28-01-2010
20028;Alm. Salg;1750000;11744;16-06-2009
20029;Alm. Salg;900000;7200;11-04-2001
20030;Alm. Salg;1800000;10714;20-03-2013
20031;Alm. Salg;960000;6530;20-06-2003
20032;Alm. Salg;3150000;14858;12-03-2015
20033;Alm. Salg;2298000;10168;30-06-2015
20034;Fam. Salg;1020000;10851;20-09-2006
20035;Alm. Salg;2000000;16949;08-06-2010
20036;Alm. Salg;1900000;10734;23-09-2011
20037;Alm. Salg;1850000;12012;01-10-2004
20038;Fam. Salg;750000;3731;10-09-1997
20039;;1050000;6521;01-11-2012
20040;Alm. Salg;884000;15508;08-07-2005
20041;Alm. Salg;1700000;14166;28-09-2011
20042;Alm. Salg;345992;3089;09-03-2004
20043;Alm. Salg;550000;5500;04-12-2004
20044;Fam. Salg;365000;4679;14-05-2006
20045;Alm. Salg;675000;5314;12-09-1995
20046;Alm. Salg;850220;5987;12-04-1995
20047;Alm. Salg;296000;2114;03-01-2001
20048;Alm. Salg;1940000;13472;18-07-2014
20049;Alm. Salg;1175000;18076;17-10-2013
20050;Alm. Salg;3000000;15625;03-06-2013
20051;Alm. Salg;1020000;6845;27-04-2012
20052;Alm. Salg;520000;6933;18-02-2003
20053;Alm. Salg;450000;1698;08-08-1997
20054;Alm. Salg;648000;9529;05-07-2004
20055;Alm. Salg;1225000;8750;27-11-2003
20056;Alm. Salg;450000;12500;24-06-2015
20057;Alm. Salg;575000;6182;11-02-2010
20058;Alm. Salg;1113000;17123;30-08-2013
20059;Alm. Salg;1200000;10810;10-03-2015
20060;Alm. Salg;760000;5428;20-06-1995
20061;Alm. Salg;1050000;10396;15-02-2005
20062;Alm. Salg;1262474;10433;11-08-2003
20063;Alm. Salg;1480000;11840;25-10-2013
20064;Alm. Salg;998786;0;19-05-1995
20065;Alm. Salg;450000;3000;01-03-2014
20066;Alm. Salg;675000;3792;16-04-2008
20067;Alm. Salg;535000;6858;30-11-2004
20068;Alm. Salg;745000;0;11-05-1994
20069;Alm. Salg;600000;3000;26-10-2006
20070;Alm. Salg;1880000;11325;17-01-2014
20071;Alm. Salg;1300000;13684;15-03-2012
20072;Alm. Salg;600000;3529;16-06-2011
20073;Fam. Salg;1550000;9281;11-03-2015
20074;Alm. Salg;790000;12153;21-06-2006
20075;Alm. Salg;465000;4078;20-01-2008
20076;Alm. Salg;800000;9411;18-12-2006
20077;Alm. Salg;750000;4629;01-04-2006
20078;Alm. Salg;665000;11666;11-03-2003
20079;Alm. Salg;990000;15468;18-06-2009
20080;Alm. Salg;1145000;8419;19-06-2000
20081;Alm. Salg;1075000;7789;25-04-2008
20082;Alm. Salg;965000;13785;06-04-2011
20083;Alm. Salg;4000000;52631;10-08-2011
20084;Alm. Salg;295960;1934;14-08-2006
20085;Alm. Salg;348000;3411;24-06-2001
20086;Alm. Salg;900000;4477;17-04-2008
20087;Alm. Salg;3500000;26717;13-03-2015
20088;Alm. Salg;825000;14224;23-03-2006
20089;Alm. Salg;2590000;13703;29-07-2012
20090;Alm. Salg;1645000;9400;09-01-2009
20091;Alm. Salg;540391;7946;14-04-1999
20092;Alm. Salg;1575000;10570;10-11-2006
20093;Alm. Salg;275000;4230;22-03-2006
20094;Alm. Salg;494400;2472;09-02-2006
20095;Alm. Salg;1800000;12000;19-03-1996
20096;Alm. Salg;990000;10879;19-05-2004
20097;Alm. Salg;284900;1780;13-02-2006
20098;Alm. Salg;800000;9638;07-09-2012
20099;Alm. Salg;275000;1145;07-01-2008
20100;Alm. Salg;735000;4454;16-01-2009
20101;Alm. Salg;2325000;11683;26-01-2010
20102;Alm. Salg;820000;13898;25-09-2013
20103;Alm. Salg;1400000;10218;23-01-2009
20104;Alm. Salg;940000;9306;03-08-2000
20105;Alm. Salg;3600000;17821;03-12-2010
20106;Alm. Salg;1120000;12727;02-12-2009
20107;Alm. Salg;450000;2980;10-04-2006
20108;Fam. Salg;160000;1616;22-06-2006
20109;Alm. Salg;1935000;13344;06-05-2010
20110;Alm. Salg;1400000;18666;29-08-2014
20111;Alm. Salg;1606000;13495;22-07-2013
20112;Fam. Salg;165595;1003;28-11-1997
20113;Alm. Salg;820000;4685;25-01-1999
20114;Alm. Salg;750000;7812;09-05-2010
20115;Alm. Salg;1355000;19926;20-08-2008
20116;Alm. Salg;750000;6000;09-03-2006
20117;Alm. Salg;316000;1847;18-06-1998
20118;Alm. Salg;1930000;11028;07-05-2013
20119;Alm. Salg;1497500;8913;07-03-2011
20120;Alm. Salg;240000;4000;03-01-2007
20121;Alm. Salg;3500000;18421;04-04-2007
20122;Alm. Salg;985000;15634;19-09-2014
20123;Alm. Salg;1431160;10296;11-09-1997
20124;Alm. Salg;1725000;11815;15-12-2008
20125;Alm. Salg;1060000;16825;09-03-2011
20126;Alm. Salg;778000;7938;26-01-2001
20127;Alm. Salg;1365000;12079;17-06-2009
20128;Alm. Salg;1115000;12670;16-04-2008
20129;Alm. Salg;523875;3715;30-12-2005
20130;Alm. Salg;950000;6934;21-03-2005
20131;Alm. Salg;884500;4211;17-01-1996
20132;;480000;2242;10-04-1998
20133;Alm. Salg;1211000;6085;10-07-2000
20134;;600000;3870;29-04-1998
20135;Alm. Salg;2520000;19842;22-04-2010
20136;Alm. Salg;535000;2065;25-03-2003
20137;Fam. Salg;513228;3311;08-01-2013
